time_black_0707	CH4_black_0707
7/7/15 3:30	21.450951
7/7/15 3:35	21.446701
7/7/15 3:40	21.437743
7/7/15 3:45	21.422008
7/7/15 3:50	21.399497
7/7/15 3:55	21.405355
7/7/15 4:00	21.382959
7/7/15 4:05	21.384107
7/7/15 4:10	21.352293
7/7/15 4:15	21.359989
7/7/15 4:20	21.325303
7/7/15 4:25	21.315426
7/7/15 4:30	21.294523
7/7/15 4:35	21.289355
7/7/15 4:40	21.257311
7/7/15 4:45	21.261101
7/7/15 4:50	21.235719
7/7/15 4:55	21.20804
7/7/15 5:00	21.198163
7/7/15 5:05	21.18484
7/7/15 5:10	21.187941
7/7/15 5:15	21.147054
7/7/15 5:20	21.160492
7/7/15 5:25	21.133502
7/7/15 5:30	21.118112
7/7/15 5:35	21.085034
7/7/15 5:40	21.086068
7/7/15 5:45	21.083197
7/7/15 5:50	21.081129
7/7/15 5:55	21.063672
7/7/15 6:00	21.02669
7/7/15 6:05	21.031169
7/7/15 6:10	21.023015
7/7/15 6:15	21.014171
7/7/15 6:20	20.998092
7/7/15 6:25	20.990627
7/7/15 6:30	20.977648
7/7/15 6:35	20.950773
7/7/15 6:40	20.945145
7/7/15 6:45	20.96513
7/7/15 6:50	20.932741
7/7/15 6:55	20.910231
7/7/15 7:00	20.908508
7/7/15 7:05	20.897137
7/7/15 7:10	20.879221
7/7/15 7:15	20.868425
7/7/15 7:20	20.855217
7/7/15 7:25	20.857858
7/7/15 7:30	20.838448
7/7/15 7:35	20.820187
7/7/15 7:40	20.831787
7/7/15 7:45	20.814674
7/7/15 7:50	20.787454
7/7/15 7:55	20.786306
7/7/15 8:00	20.770916
7/7/15 8:05	20.766896
7/7/15 8:10	20.745993
7/7/15 8:15	20.74048
7/7/15 8:20	20.721185
7/7/15 8:25	20.731407
7/7/15 8:30	20.723138
7/7/15 8:35	20.714294
7/7/15 8:40	20.70591
7/7/15 8:45	20.699938
7/7/15 8:50	20.696377
7/7/15 8:55	20.711767
7/7/15 9:00	20.731292
7/7/15 9:05	20.717165
7/7/15 9:10	20.698789
7/7/15 9:15	20.69408
7/7/15 9:20	20.68673
7/7/15 9:25	20.654342
7/7/15 9:30	20.630338
7/7/15 9:35	20.61334
7/7/15 9:40	20.592667
7/7/15 9:45	20.597605
7/7/15 9:50	20.569926
7/7/15 9:55	20.560164
7/7/15 10:00	20.557981
7/7/15 10:05	20.54753
7/7/15 10:10	20.540524
7/7/15 10:15	20.576702
7/7/15 10:20	20.551779
