time_ion	CH4_ions
5/31/15 3:05	16.593197
5/31/15 3:06	16.612148
5/31/15 3:07	16.589752
5/31/15 3:08	16.610425
5/31/15 3:09	16.623633
5/31/15 3:10	16.606979
5/31/15 3:11	16.596069
5/31/15 3:12	16.580564
5/31/15 3:13	16.615019
5/31/15 3:14	16.600663
5/31/15 3:15	16.604682
5/31/15 3:16	16.570227
5/31/15 3:17	16.585158
5/31/15 3:18	16.582286
5/31/15 3:19	16.599514
5/31/15 3:20	16.602385
5/31/15 3:21	16.588029
5/31/15 3:22	16.573098
5/31/15 3:23	16.606979
5/31/15 3:24	16.608128
5/31/15 3:25	16.624207
5/31/15 3:26	16.580564
5/31/15 3:27	16.587455
5/31/15 3:28	16.564484
5/31/15 3:29	16.58688
5/31/15 3:30	16.59894
5/31/15 3:31	16.543237
5/31/15 3:32	16.605831
5/31/15 3:33	16.572524
5/31/15 3:34	16.589177
5/31/15 3:35	16.593197
5/31/15 3:36	16.578841
5/31/15 3:37	16.571375
5/31/15 3:38	16.558742
5/31/15 3:39	16.610999
5/31/15 3:40	16.557019
5/31/15 3:41	16.555296
5/31/15 3:42	16.557019
5/31/15 3:43	16.522564
5/31/15 3:44	16.562187
5/31/15 3:45	16.529455
5/31/15 3:46	16.545534
5/31/15 3:47	16.548979
5/31/15 3:48	16.521415
5/31/15 3:49	16.547257
5/31/15 3:50	16.537494
5/31/15 3:51	16.577118
5/31/15 3:52	16.54094
5/31/15 3:53	16.523712
5/31/15 3:54	16.520841
5/31/15 3:55	16.502465
5/31/15 3:56	16.546108
5/31/15 3:57	16.543237
5/31/15 3:58	16.499019
5/31/15 3:59	16.526583
5/31/15 4:00	16.493851
5/31/15 4:01	16.516821
5/31/15 4:02	16.518544
5/31/15 4:03	16.519118
5/31/15 4:04	16.508207
5/31/15 4:05	16.490405
5/31/15 4:06	16.494425
5/31/15 4:07	16.515673
5/31/15 4:08	16.478346
5/31/15 4:09	16.47892
5/31/15 4:10	16.512801
5/31/15 4:11	16.464564
5/31/15 4:12	16.496148
5/31/15 4:13	16.479494
5/31/15 4:14	16.447336
5/31/15 4:15	16.492128
5/31/15 4:16	16.473178
5/31/15 4:17	16.457098
5/31/15 4:18	16.495574
5/31/15 4:19	16.480643
5/31/15 4:20	16.491554
5/31/15 4:21	16.477772
5/31/15 4:22	16.480643
5/31/15 4:23	16.449059
5/31/15 4:24	16.467435
5/31/15 4:25	16.484663
5/31/15 4:26	16.452504
5/31/15 4:27	16.475475
5/31/15 4:28	16.479494
5/31/15 4:29	16.45997
5/31/15 4:30	16.465712
5/31/15 4:31	16.480643
5/31/15 4:32	16.445613
5/31/15 4:33	16.480069
5/31/15 4:34	16.449633
5/31/15 4:35	16.495574
5/31/15 4:36	16.433554
5/31/15 4:37	16.505336
5/31/15 4:38	16.476623
5/31/15 4:39	16.465712
5/31/15 4:40	16.438722
5/31/15 4:41	16.470306
5/31/15 4:42	16.467435
5/31/15 4:43	16.477772
5/31/15 4:44	16.4749
5/31/15 4:45	16.519118
5/31/15 4:46	16.480069
5/31/15 4:47	16.476049
5/31/15 4:48	16.461118
5/31/15 4:49	16.454801
5/31/15 4:50	16.442742
5/31/15 4:51	16.469732
5/31/15 4:52	16.466286
5/31/15 4:53	16.465712
5/31/15 4:54	16.45193
5/31/15 4:55	16.454227
5/31/15 4:56	16.454227
5/31/15 4:57	16.474326
5/31/15 4:58	16.464564
5/31/15 4:59	16.462841
5/31/15 5:00	16.463989
5/31/15 5:01	16.45193
5/31/15 5:02	16.435851
5/31/15 5:03	16.438722
5/31/15 5:04	16.449633
5/31/15 5:05	16.423791
5/31/15 5:06	16.442168
5/31/15 5:07	16.417475
5/31/15 5:08	16.433554
5/31/15 5:09	16.43298
5/31/15 5:10	16.460544
5/31/15 5:11	16.378999
5/31/15 5:12	16.396801
5/31/15 5:13	16.400247
5/31/15 5:14	16.42494
5/31/15 5:15	16.466286
5/31/15 5:16	16.423217
5/31/15 5:17	16.412881
5/31/15 5:18	16.412881
5/31/15 5:19	16.407138
5/31/15 5:20	16.403118
5/31/15 5:21	16.410009
5/31/15 5:22	16.434702
5/31/15 5:23	16.412306
5/31/15 5:24	16.405415
5/31/15 5:25	16.433554
5/31/15 5:26	16.435851
5/31/15 5:27	16.416326
5/31/15 5:28	16.431831
5/31/15 5:29	16.420346
5/31/15 5:30	16.442742
5/31/15 5:31	16.402544
5/31/15 5:32	16.395079
5/31/15 5:33	16.414603
5/31/15 5:34	16.388762
5/31/15 5:35	16.395653
5/31/15 5:36	16.378425
5/31/15 5:37	16.384742
5/31/15 5:38	16.413455
5/31/15 5:39	16.356029
5/31/15 5:40	16.362346
5/31/15 5:41	16.388762
5/31/15 5:42	16.377277
5/31/15 5:43	16.366366
5/31/15 5:44	16.36694
5/31/15 5:45	16.386465
5/31/15 5:46	16.353732
5/31/15 5:47	16.411158
5/31/15 5:48	16.392207
5/31/15 5:49	16.388188
5/31/15 5:50	16.392782
5/31/15 5:51	16.397376
5/31/15 5:52	16.402544
5/31/15 5:53	16.40197
5/31/15 5:54	16.353732
5/31/15 5:55	16.388762
5/31/15 5:56	16.380148
5/31/15 5:57	16.382445
5/31/15 5:58	16.369237
5/31/15 5:59	16.37096
5/31/15 6:00	16.330762
5/31/15 6:01	16.326742
5/31/15 6:02	16.320425
5/31/15 6:03	16.360049
5/31/15 6:04	16.339376
5/31/15 6:05	16.353732
5/31/15 6:06	16.341673
5/31/15 6:07	16.322722
5/31/15 6:08	16.333633
5/31/15 6:09	16.318128
5/31/15 6:10	16.354881
5/31/15 6:11	16.353158
5/31/15 6:12	16.367514
5/31/15 6:13	16.362346
5/31/15 6:14	16.319277
5/31/15 6:15	16.346267
5/31/15 6:16	16.327316
5/31/15 6:17	16.332485
5/31/15 6:18	16.314683
5/31/15 6:19	16.325019
5/31/15 6:20	16.338801
5/31/15 6:21	16.358326
5/31/15 6:22	16.306643
5/31/15 6:23	16.323871
5/31/15 6:24	16.329613
5/31/15 6:25	16.363494
5/31/15 6:26	16.292861
5/31/15 6:27	16.307217
5/31/15 6:28	16.274485
5/31/15 6:29	16.264722
5/31/15 6:30	16.318702
5/31/15 6:31	16.3009
5/31/15 6:32	16.272762
5/31/15 6:33	16.269891
5/31/15 6:34	16.276207
5/31/15 6:35	16.291712
5/31/15 6:36	16.252089
5/31/15 6:37	16.290564
5/31/15 6:38	16.267594
5/31/15 6:39	16.306069
5/31/15 6:40	16.287693
5/31/15 6:41	16.300326
5/31/15 6:42	16.294009
5/31/15 6:43	16.319851
5/31/15 6:44	16.257831
5/31/15 6:45	16.269891
5/31/15 6:46	16.265871
5/31/15 6:47	16.292287
5/31/15 6:48	16.287118
5/31/15 6:49	16.294009
5/31/15 6:50	16.245198
5/31/15 6:51	16.268168
5/31/15 6:52	16.27391
5/31/15 6:53	16.276782
5/31/15 6:54	16.265871
5/31/15 6:55	16.253811
5/31/15 6:56	16.261851
5/31/15 6:57	16.217633
5/31/15 6:58	16.225673
5/31/15 6:59	16.238307
5/31/15 7:00	16.256683
5/31/15 7:01	16.240604
5/31/15 7:02	16.271039
5/31/15 7:03	16.213613
5/31/15 7:04	16.208445
5/31/15 7:05	16.230267
5/31/15 7:06	16.235435
5/31/15 7:07	16.237158
5/31/15 7:08	16.214188
5/31/15 7:09	16.209594
5/31/15 7:10	16.236584
5/31/15 7:11	16.267019
5/31/15 7:12	16.235435
5/31/15 7:13	16.244049
5/31/15 7:14	16.21993
5/31/15 7:15	16.248643
5/31/15 7:16	16.22395
5/31/15 7:17	16.195811
5/31/15 7:18	16.193514
5/31/15 7:19	16.190069
5/31/15 7:20	16.181455
5/31/15 7:21	16.156188
5/31/15 7:22	16.196386
5/31/15 7:23	16.139534
5/31/15 7:24	16.16193
5/31/15 7:25	16.129772
5/31/15 7:26	16.153316
5/31/15 7:27	16.17399
5/31/15 7:28	16.185475
5/31/15 7:29	16.174564
5/31/15 7:30	16.188346
5/31/15 7:31	16.17399
5/31/15 7:32	16.159059
5/31/15 7:33	16.188346
5/31/15 7:34	16.155614
5/31/15 7:35	16.169396
5/31/15 7:36	16.164802
5/31/15 7:37	16.183752
5/31/15 7:38	16.162505
5/31/15 7:39	16.197534
5/31/15 7:40	16.159059
5/31/15 7:41	16.183752
5/31/15 7:42	16.167099
5/31/15 7:43	16.171693
5/31/15 7:44	16.150445
5/31/15 7:45	16.121732
5/31/15 7:46	16.11197
5/31/15 7:47	16.124029
5/31/15 7:48	16.114267
5/31/15 7:49	16.125178
5/31/15 7:50	16.095891
5/31/15 7:51	16.11599
5/31/15 7:52	16.136089
5/31/15 7:53	16.133217
5/31/15 7:54	16.142406
5/31/15 7:55	16.118861
5/31/15 7:56	16.124604
5/31/15 7:57	16.10795
5/31/15 7:58	16.082683
5/31/15 7:59	16.104505
5/31/15 8:00	16.102208
5/31/15 8:01	16.077515
5/31/15 8:02	16.107376
5/31/15 8:03	16.063732
5/31/15 8:04	16.088425
5/31/15 8:05	16.111396
5/31/15 8:06	16.08498
5/31/15 8:07	16.110821
5/31/15 8:08	16.056841
5/31/15 8:09	16.07694
5/31/15 8:10	16.063732
5/31/15 8:11	16.091871
5/31/15 8:12	16.101633
5/31/15 8:13	16.094742
5/31/15 8:14	16.06201
5/31/15 8:15	16.073495
5/31/15 8:16	16.117713
5/31/15 8:17	16.12001
5/31/15 8:18	16.083831
5/31/15 8:19	16.090722
5/31/15 8:20	16.090148
5/31/15 8:21	16.075218
5/31/15 8:22	16.083257
5/31/15 8:23	16.050525
5/31/15 8:24	16.070624
5/31/15 8:25	16.099336
5/31/15 8:26	16.036168
5/31/15 8:27	16.060861
5/31/15 8:28	16.029277
5/31/15 8:29	16.036168
5/31/15 8:30	16.020089
5/31/15 8:31	16.040762
5/31/15 8:32	16.05397
5/31/15 8:33	16.063732
5/31/15 8:34	15.997119
5/31/15 8:35	16.044782
5/31/15 8:36	16.002287
5/31/15 8:37	16.002861
5/31/15 8:38	15.987356
5/31/15 8:39	15.993099
5/31/15 8:40	16.024683
5/31/15 8:41	16.002287
5/31/15 8:42	15.991376
5/31/15 8:43	15.996544
5/31/15 8:44	15.989079
5/31/15 8:45	15.974148
5/31/15 8:46	15.958643
5/31/15 8:47	15.998841
5/31/15 8:48	15.970703
5/31/15 8:49	15.997693
5/31/15 8:50	15.988505
5/31/15 8:51	15.952327
5/31/15 8:52	15.987931
5/31/15 8:53	15.971851
5/31/15 8:54	15.981614
